Regi∆o - Sigla;Estado - Sigla;Munic°pio;Revenda;CNPJ da Revenda;Produto;Data da Coleta;Valor de Venda;Valor de Compra;Unidade de Medida;Bandeira
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS AMIGAO LTDA;2,6134E+13;GASOLINA;21/02/2019;4,15;;R$ / litro;BRANCA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS AMIGAO LTDA;2,6134E+13;GASOLINA;22/01/2019;4,199;;R$ / litro;BRANCA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS AMIGAO LTDA;2,6134E+13;GASOLINA;26/02/2019;4,099;3,5686;R$ / litro;BRANCA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS CRUZEIRO DO SUL LTDA;8,80726E+12;DIESEL S10;14/02/2019;3,47;;R$ / litro;RAIZEN
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS CRUZEIRO DO SUL LTDA;8,80726E+12;DIESEL S10;21/02/2019;3,47;;R$ / litro;RAIZEN
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS CRUZEIRO DO SUL LTDA;8,80726E+12;ETANOL;14/02/2019;2,99;;R$ / litro;RAIZEN
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS CRUZEIRO DO SUL LTDA;8,80726E+12;ETANOL;21/02/2019;2,99;;R$ / litro;RAIZEN
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS CRUZEIRO DO SUL LTDA;8,80726E+12;GASOLINA;14/02/2019;4,15;;R$ / litro;RAIZEN
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS CRUZEIRO DO SUL LTDA;8,80726E+12;GASOLINA;21/02/2019;4,15;;R$ / litro;RAIZEN
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS GALANTE LTDA - ME;2,36816E+13;DIESEL S10;05/03/2019;3,57;;R$ / litro;ALESAT
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS GALANTE LTDA - ME;2,36816E+13;DIESEL S10;14/02/2019;3,57;;R$ / litro;ALESAT
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS GALANTE LTDA - ME;2,36816E+13;DIESEL S10;21/02/2019;3,57;;R$ / litro;ALESAT
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS GALANTE LTDA - ME;2,36816E+13;DIESEL S10;26/02/2019;3,57;;R$ / litro;ALESAT
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS GALANTE LTDA - ME;2,36816E+13;ETANOL;05/03/2019;2,999;;R$ / litro;ALESAT
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS GALANTE LTDA - ME;2,36816E+13;ETANOL;14/02/2019;2,999;;R$ / litro;ALESAT
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS GALANTE LTDA - ME;2,36816E+13;ETANOL;21/02/2019;2,999;;R$ / litro;ALESAT
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS GALANTE LTDA - ME;2,36816E+13;ETANOL;26/02/2019;2,999;;R$ / litro;ALESAT
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS GALANTE LTDA - ME;2,36816E+13;GASOLINA;05/03/2019;4,15;;R$ / litro;ALESAT
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS GALANTE LTDA - ME;2,36816E+13;GASOLINA;14/02/2019;4,15;;R$ / litro;ALESAT
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS GALANTE LTDA - ME;2,36816E+13;GASOLINA;21/02/2019;4,15;;R$ / litro;ALESAT
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS GALANTE LTDA - ME;2,36816E+13;GASOLINA;26/02/2019;4,15;;R$ / litro;ALESAT
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;DIESEL S10;02/01/2019;3,59;3,4268;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;DIESEL S10;02/04/2019;3,59;3,3479;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;DIESEL S10;04/06/2019;3,74;3,426;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;DIESEL S10;06/02/2019;3,59;3,2772;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;DIESEL S10;07/01/2019;3,59;3,4268;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;DIESEL S10;09/04/2019;3,59;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;DIESEL S10;11/06/2019;3,74;3,426;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;DIESEL S10;13/03/2019;3,59;3,2866;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;DIESEL S10;15/01/2019;3,59;3,4268;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;DIESEL S10;16/04/2019;3,59;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;DIESEL S10;20/03/2019;3,59;3,2866;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;DIESEL S10;22/01/2019;3,59;3,4268;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;DIESEL S10;23/04/2019;3,59;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;DIESEL S10;26/03/2019;3,59;3,3479;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;DIESEL S10;30/01/2019;3,59;3,2772;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;DIESEL S10;30/04/2019;3,59;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;ETANOL;02/01/2019;2,999;3,0528;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;ETANOL;02/04/2019;3,29;3,0714;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;ETANOL;04/06/2019;3,59;3,1709;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;ETANOL;06/02/2019;2,999;2,9184;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;ETANOL;07/01/2019;2,999;3,0528;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;ETANOL;09/04/2019;3,29;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;ETANOL;11/06/2019;3,59;3,1709;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;ETANOL;13/03/2019;2,99;2,8982;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;ETANOL;15/01/2019;2,99;2,8634;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;ETANOL;16/04/2019;3,29;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;ETANOL;20/03/2019;2,99;2,8982;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;ETANOL;22/01/2019;2,99;2,8634;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;ETANOL;23/04/2019;3,39;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;ETANOL;26/03/2019;3,29;3,0714;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;ETANOL;30/01/2019;2,999;2,9184;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;ETANOL;30/04/2019;3,39;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;GASOLINA;02/01/2019;4,39;4,359;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;GASOLINA;02/04/2019;4,25;4,0479;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;GASOLINA;04/06/2019;4,69;4,1219;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;GASOLINA;06/02/2019;4,15;3,8935;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;GASOLINA;07/01/2019;4,39;4,359;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;GASOLINA;09/04/2019;4,24;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;GASOLINA;11/06/2019;4,69;4,1219;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;GASOLINA;13/03/2019;4,39;3,9225;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;GASOLINA;15/01/2019;4,19;3,8382;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;GASOLINA;16/04/2019;4,24;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;GASOLINA;20/03/2019;4,39;3,9225;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;GASOLINA;22/01/2019;4,19;3,8382;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;GASOLINA;23/04/2019;4,19;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;GASOLINA;26/03/2019;4,25;4,0479;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;GASOLINA;30/01/2019;4,15;3,8935;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEIS SAO MARCOS LTDA;1,10609E+12;GASOLINA;30/04/2019;4,19;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;DIESEL S10;04/06/2019;3,649;3,4082;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;DIESEL S10;06/02/2019;3,499;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;DIESEL S10;11/06/2019;3,649;3,4082;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;DIESEL S10;14/02/2019;3,499;3,1663;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;DIESEL S10;15/01/2019;3,499;3,1152;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;DIESEL S10;17/06/2019;3,64;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;DIESEL S10;21/02/2019;3,499;3,1663;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;DIESEL S10;22/01/2019;3,499;3,1152;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;DIESEL S10;24/06/2019;3,64;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;DIESEL S10;30/01/2019;3,499;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;ETANOL;04/06/2019;3,599;3,1267;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;ETANOL;06/02/2019;2,999;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;ETANOL;11/06/2019;3,599;3,1267;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;ETANOL;14/02/2019;2,999;2,7122;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;ETANOL;15/01/2019;2,999;2,7561;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;ETANOL;17/06/2019;3,59;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;ETANOL;21/02/2019;2,999;2,7122;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;ETANOL;22/01/2019;2,999;2,7561;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;ETANOL;24/06/2019;3,59;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;ETANOL;30/01/2019;2,999;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;GASOLINA;04/06/2019;4,599;4,0325;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;GASOLINA;06/02/2019;4,199;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;GASOLINA;11/06/2019;4,599;4,0325;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;GASOLINA;14/02/2019;4,159;3,6538;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;GASOLINA;15/01/2019;4,199;3,7094;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;GASOLINA;17/06/2019;4,59;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;GASOLINA;21/02/2019;4,159;3,6538;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;GASOLINA;22/01/2019;4,199;3,7094;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;GASOLINA;24/06/2019;4,59;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO DE COMBUSTIVEL SHOPPING LTDA;9,30723E+12;GASOLINA;30/01/2019;4,199;;R$ / litro;PETROBRAS DISTRIBUIDORA S.A.
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;DIESEL S10;02/01/2019;3,6;3,2102;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;DIESEL S10;04/06/2019;3,599;3,3778;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;DIESEL S10;05/03/2019;3,469;3,1839;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;DIESEL S10;06/02/2019;3,46;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;DIESEL S10;06/05/2019;3,599;3,2982;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;DIESEL S10;07/01/2019;3,6;3,2102;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;DIESEL S10;09/04/2019;3,549;3,2625;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;DIESEL S10;11/06/2019;3,599;3,3778;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;DIESEL S10;13/05/2019;3,599;3,2982;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;DIESEL S10;14/02/2019;3,46;3,153;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;DIESEL S10;16/04/2019;3,549;3,2625;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;DIESEL S10;17/06/2019;3,59;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;DIESEL S10;21/02/2019;3,46;3,153;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;DIESEL S10;24/06/2019;3,59;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;DIESEL S10;26/02/2019;3,469;3,1839;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;DIESEL S10;30/01/2019;3,46;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;ETANOL;02/01/2019;2,999;2,8717;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;ETANOL;04/06/2019;3,599;3,1467;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;ETANOL;05/03/2019;2,959;2,8456;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;ETANOL;06/02/2019;2,97;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;ETANOL;06/05/2019;3,399;3,1241;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;ETANOL;07/01/2019;2,999;2,8717;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;ETANOL;09/04/2019;3,29;2,94;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;ETANOL;11/06/2019;3,599;3,1467;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;ETANOL;13/05/2019;3,399;3,1241;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;ETANOL;14/02/2019;2,97;2,7756;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;ETANOL;16/04/2019;3,29;2,94;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;ETANOL;17/06/2019;3,59;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;ETANOL;21/02/2019;2,97;2,7756;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;ETANOL;24/06/2019;3,59;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;ETANOL;26/02/2019;2,959;2,8456;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;ETANOL;30/01/2019;2,97;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;GASOLINA;02/01/2019;4,39;3,9493;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;GASOLINA;04/06/2019;4,599;4,0293;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;GASOLINA;05/03/2019;4,099;3,7924;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;GASOLINA;06/02/2019;4,15;;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;GASOLINA;06/05/2019;4,399;4,034;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;GASOLINA;07/01/2019;4,39;3,9493;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;GASOLINA;09/04/2019;4,18;3,8606;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;GASOLINA;11/06/2019;4,599;4,0293;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;GASOLINA;13/05/2019;4,399;4,034;R$ / litro;IPIRANGA
NE;PB;CAMPINA GRANDE;POSTO MONUMENTO COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA;8,73589E+12;GASOLINA;14/02/2019;4,15;3,7317;R$ / litro;IPIRANGA
